,fname,x1t,y1t,x2t,x2t,x1,y1,x2,x2,iou,dx,dy,dw,dh
150,ISIC_0000165,0.45369408,0.25970542,0.8355879,0.570144,0.41099757,0.30297744,0.80318695,0.6149753,0.632804274559021,0.03754872,0.044051647,0.01029554,0.0015592575
151,ISIC_0000166,0.12880887,0.13053507,0.8504155,0.8168819,0.09993595,0.1322904,0.92157525,0.76831543,0.8211759328842163,0.021143407,0.023405582,0.10003263,0.050321758
152,ISIC_0000167,0.24145079,0.18199745,0.7181347,0.6937976,0.2612132,0.20626657,0.7500628,0.6927163,0.8565016388893127,0.02584526,0.011593938,0.012165695,0.025350451
153,ISIC_0000169,0.17590028,0.2094096,0.8240997,0.76568264,0.1915384,0.23704305,0.82705873,0.76580524,0.9231666326522827,0.009298563,0.013878018,0.0126791,0.027510822
154,ISIC_0000171,0.12033194,0.20052627,0.8485477,0.82745224,0.062355846,0.23137146,0.8102087,0.7925138,0.7915245890617371,0.048157543,0.0020466447,0.019637048,0.06578362
155,ISIC_0000172,0.24636175,0.21574786,0.8139293,0.8195243,0.2325384,0.23117718,0.76522774,0.759249,0.782866895198822,0.031262457,0.02242297,0.034878254,0.075704694
156,ISIC_0000174,0.25625,0.3208952,0.84583336,0.75824416,0.2251457,0.26262084,0.77650356,0.72755075,0.6990558505058289,0.050217032,0.0444839,0.03822553,0.027580947
157,ISIC_0000176,0.2635643,0.20674357,0.7523752,0.60070986,0.2686062,0.19624403,0.70462924,0.6750225,0.7482775449752808,0.021352023,0.031906545,0.05278784,0.084812164
158,ISIC_0000177,0.2768943,0.28949592,0.6651076,0.5760802,0.29107308,0.28878927,0.67833006,0.63277006,0.7808171510696411,0.013700604,0.027991593,0.0009563267,0.0573965
159,ISIC_0000179,0.17376831,0.23477574,0.9241012,0.79052687,0.20765749,0.24044546,0.8348372,0.75967824,0.7809250354766846,0.02768743,0.012589455,0.12315309,0.036518395
160,ISIC_0000181,0.45139813,0.20494433,0.83621836,0.7212086,0.36967558,0.24337347,0.8337181,0.739034,0.7426239252090454,0.042111397,0.028127283,0.07922232,0.020603716
161,ISIC_0000182,0.26431426,0.26348975,0.76764315,0.745159,0.27760687,0.29334563,0.70778275,0.7482098,0.7973369359970093,0.023283899,0.016453326,0.07315305,0.026805073
162,ISIC_0000184,0.19016084,0.23498553,0.8874172,0.7574561,0.21983424,0.24906217,0.7998421,0.697899,0.7145885825157166,0.02895087,0.022740245,0.117248416,0.07363379
163,ISIC_0000185,0.2124402,0.29400766,0.68995214,0.81299865,0.19548115,0.28820372,0.697271,0.7742014,0.8738338351249695,0.0048200786,0.022300601,0.024277866,0.032993317
164,ISIC_0000186,0.3580827,0.31712684,0.6701128,0.5899717,0.3311336,0.29507768,0.6792635,0.62708825,0.7365148067474365,0.008899212,0.0075336993,0.03609979,0.059165686
165,ISIC_0000188,0.18641812,0.15562788,0.9533955,0.842419,0.1767332,0.17874637,0.9182027,0.84273994,0.9104595184326172,0.022438884,0.011719704,0.025507867,0.022797585
166,ISIC_0000189,0.23901464,0.24619225,0.8448735,0.8476135,0.21440864,0.21680528,0.8580779,0.79421467,0.8217955827713013,0.0057008266,0.041392922,0.037810385,0.02401185
167,ISIC_0000190,0.056786705,0.136895,0.88504153,0.87223035,0.10826433,0.17593244,0.8645049,0.8267963,0.8081530332565308,0.015470475,0.0031983256,0.07201427,0.084471464
168,ISIC_0000191,0.34221038,0.34066328,0.75765646,0.6234111,0.33426893,0.3106088,0.7208055,0.65865433,0.7384491562843323,0.022396207,0.0025943816,0.028909475,0.06529769
169,ISIC_0000192,0.01930759,0.19629556,0.86817575,0.75513834,0.10311338,0.21075684,0.83145773,0.78955775,0.793846845626831,0.023543894,0.024440348,0.12052381,0.019958138
170,ISIC_0000193,0.1371807,0.29940796,0.7805109,0.7024231,0.1752364,0.29104114,0.7382576,0.6861198,0.8247467875480652,0.0020987988,0.012335062,0.08030903,0.007936478
171,ISIC_0000196,0.24431057,0.26544967,0.79116464,0.8343256,0.26217464,0.2642307,0.7533678,0.7663872,0.7894014120101929,0.009966433,0.03457868,0.055660933,0.06671941
172,ISIC_0000197,0.33422104,0.24619225,0.8322237,0.8469482,0.30459002,0.23150492,0.7943132,0.82823396,0.8274731040000916,0.0337708,0.016700804,0.008279502,0.00402689
173,ISIC_0000198,0.28082973,0.25634947,0.7419962,0.69547105,0.27535582,0.27021733,0.6928376,0.6852071,0.8349004983901978,0.027316272,0.0018019676,0.04368472,0.024131775
174,ISIC_0000199,0.18802229,0.2510162,0.7896936,0.7656754,0.19508517,0.27987844,0.7525816,0.7301828,0.810690701007843,0.015024543,0.0033152103,0.04417491,0.06435484
175,ISIC_0000201,0.3029722,0.3317736,0.746884,0.67589486,0.27838397,0.30676895,0.7416502,0.68068165,0.8624610900878906,0.014910996,0.010108948,0.019354463,0.029791445
176,ISIC_0000202,0.0,0.15704352,0.9960053,0.8469482,0.05398166,0.17332149,0.9494022,0.8287704,0.854100227355957,0.003689289,0.0009499192,0.100584745,0.034455776
177,ISIC_0000203,0.0,0.15039062,0.99866843,0.8476135,0.049975157,0.15082967,0.94250464,0.84935963,0.8911494016647339,0.0030943155,0.0010925829,0.106138945,0.0013070703
178,ISIC_0000204,0.14423077,0.15039062,0.8296703,0.84423155,0.117307246,0.15855637,0.768939,0.83973014,0.861518919467926,0.043827415,0.0018321574,0.033807755,0.0126671195
179,ISIC_0000205,0.06458056,0.1588675,0.96005327,0.8106116,0.045526505,0.16817454,0.9120033,0.80743194,0.9092189073562622,0.03355205,0.0030636787,0.028995931,0.012486696
180,ISIC_0000206,0.23901464,0.3326798,0.73568577,0.7271962,0.29786906,0.34964156,0.68132925,0.68582475,0.6578700542449951,0.0022489727,0.012204826,0.11321095,0.058333218
181,ISIC_0000207,0.00282486,0.17086083,0.9952919,0.8243692,0.051801115,0.18951383,0.86288846,0.80889153,0.7745497226715088,0.041713595,0.0015876591,0.18137968,0.034130633
182,ISIC_0000208,0.1644474,0.15305178,0.99866843,0.8482788,0.08439919,0.15360984,0.97039056,0.845217,0.877312421798706,0.05416304,0.0012518764,0.05177033,0.0036199093
183,ISIC_0000209,0.07063712,0.1291513,0.88642657,0.8528598,0.09111038,0.12930316,0.8676938,0.8070873,0.8915184140205383,0.0008702278,0.02281031,0.039206028,0.045924366
184,ISIC_0000211,0.3004158,0.31430244,0.6746362,0.6504254,0.3166366,0.30687228,0.66694665,0.64386606,0.899160623550415,0.0042656064,0.006994754,0.023910314,0.00087085366
185,ISIC_0000212,0.027700825,0.14575645,0.99722993,0.8487085,0.069181114,0.15259108,0.92043877,0.8165082,0.8292433023452759,0.017655432,0.012682855,0.11827141,0.039034963
186,ISIC_0000213,0.089136496,0.25797105,0.8662953,0.7781942,0.089817286,0.2610459,0.85730445,0.77293205,0.9717046618461609,0.00415501,0.001093626,0.0096716285,0.008337021
187,ISIC_0000214,0.21982035,0.28406408,0.95845836,0.67641705,0.215947,0.2614861,0.8416972,0.69976085,0.762313187122345,0.06031722,0.00038290024,0.11288786,0.045921773
188,ISIC_0000215,0.0010395,0.15246546,0.93866944,0.84753454,0.065301955,0.14868328,0.9083672,0.8603219,0.8802635073661804,0.016980112,0.0045025945,0.09456468,0.016569495
189,ISIC_0000216,0.21033654,0.2298541,0.90865386,0.7986846,0.19691095,0.2641246,0.8893392,0.76010346,0.8338122963905334,0.016370118,0.002155304,0.005889058,0.07285163
190,ISIC_0000217,0.06360792,0.17005046,0.8654849,0.76853937,0.089108974,0.19967434,0.9017558,0.76952136,0.8809176087379456,0.030885965,0.015302956,0.010769904,0.02864194
191,ISIC_0000218,0.17509986,0.3144262,0.7496671,0.672271,0.20837957,0.3108734,0.75481987,0.6543014,0.8789424300193787,0.01921624,0.010761201,0.028126955,0.014416784
192,ISIC_0000219,0.15072766,0.15765254,0.8004158,0.71578264,0.16753352,0.24381575,0.7660022,0.76143444,0.7243580222129822,0.008803904,0.06590751,0.051219463,0.04051143
193,ISIC_0000220,0.24012475,0.38277194,0.63305616,0.68466014,0.28782254,0.36079854,0.626051,0.6904046,0.7976730465888977,0.020346314,0.008114457,0.054702938,0.027717859
194,ISIC_0000221,0.36382535,0.30937967,0.77442825,0.658532,0.34929585,0.3114749,0.718377,0.66260874,0.8207679390907288,0.03529036,0.0030859709,0.041521758,0.0019814968
195,ISIC_0000222,0.10973085,0.16601562,0.8757764,0.79898864,0.0815694,0.1976398,0.8471254,0.8054745,0.8749697804450989,0.028406203,0.019055039,0.00048959255,0.025138319
196,ISIC_0000223,0.010427525,0.25113985,0.99478626,0.76760274,0.06595746,0.27115107,0.9272276,0.76821697,0.8401631712913513,0.006014347,0.010312736,0.12308854,0.01939702
197,ISIC_0000224,0.13584118,0.16810302,0.861024,0.83189696,0.20100993,0.19104746,0.8129212,0.7858201,0.7560485005378723,0.008532971,0.011566222,0.113271534,0.069021225
198,ISIC_0000225,0.27272728,0.38581917,0.5935214,0.7132418,0.28112,0.39327198,0.6303545,0.7120246,0.8526607751846313,0.0226129,0.0031177998,0.028440386,0.008670002
199,ISIC_0000226,0.12966806,0.19062732,0.82883817,0.7917829,0.19687575,0.25232792,0.75554115,0.742962,0.6521227359771729,0.0030446649,0.006439835,0.14050472,0.110521495
200,ISIC_0000227,0.33993745,0.33368182,0.7893639,0.7174128,0.3610614,0.32975873,0.7639677,0.7070905,0.8644018173217773,0.0021361113,0.0071226954,0.046520174,0.006399244
201,ISIC_0000229,0.048856556,0.21900594,0.9022869,0.7499482,0.13379052,0.26599672,0.8747045,0.75981367,0.7787445187568665,0.028675765,0.028428108,0.11251634,0.03712532
202,ISIC_0000231,0.3045738,0.14989626,0.81704783,0.7671162,0.3213914,0.20810503,0.8013316,0.7767367,0.8359658122062683,0.0005506873,0.033914626,0.032533884,0.048588276
203,ISIC_0000232,0.27604166,0.27135417,0.67083335,0.6744792,0.2817614,0.26393682,0.65629554,0.6872343,0.9056380391120911,0.004409015,0.0026688874,0.020257562,0.020172447
204,ISIC_0000233,0.0010395,0.19603695,0.983368,0.8444223,0.056396097,0.16159162,0.934605,0.8202306,0.8216167092323303,0.0032968223,0.029318511,0.1041196,0.010253608
205,ISIC_0000234,0.08212058,0.16295882,0.76195425,0.75833255,0.12176204,0.2070579,0.703372,0.7611695,0.7889145612716675,0.009470403,0.023468018,0.098223686,0.04126215
206,ISIC_0000235,0.07872929,0.14294209,0.8936464,0.8689064,0.18157515,0.16198072,0.856246,0.84178495,0.775246262550354,0.03272274,0.0040413737,0.14024633,0.046160102
207,ISIC_0000236,0.033203125,0.15429688,0.8408203,0.7890625,0.05075434,0.19216496,0.8584168,0.7854328,0.8960493803024292,0.017573833,0.017119199,4.529953e-05,0.041497767
208,ISIC_0000237,0.12109375,0.2109375,0.7792969,0.75,0.15916389,0.25390926,0.7336069,0.71736896,0.7503218650817871,0.003809929,0.0051703453,0.08376014,0.0756028
209,ISIC_0000239,0.16503906,0.23144533,0.8701172,0.79589844,0.115391046,0.24056429,0.8152832,0.73807997,0.7653443217277527,0.052241027,0.02434975,0.0051859617,0.06693745
210,ISIC_0000240,0.29882812,0.29492188,0.7363281,0.6923828,0.33074164,0.2777653,0.71688235,0.68397844,0.8321917057037354,0.006233871,0.012780488,0.051359296,0.008752197
211,ISIC_0000242,0.078125,0.22753906,0.9375,0.7236328,0.11686605,0.2434336,0.8489724,0.7522088,0.7860214114189148,0.024893284,0.022235274,0.12726867,0.012681484
212,ISIC_0000243,0.16927084,0.12630208,0.76432294,0.89192706,0.1586617,0.1590657,0.74502015,0.8717407,0.8859231472015381,0.014955938,0.0062886477,0.008693695,0.052950025
213,ISIC_0000244,0.15625,0.16308594,0.6738281,0.77246094,0.17614022,0.21525574,0.6695367,0.7815942,0.859361469745636,0.007799387,0.03065154,0.024181634,0.04303652
214,ISIC_0000245,0.111328125,0.20605469,0.8808594,0.80859375,0.11103237,0.23359224,0.85899156,0.77925813,0.8795509338378906,0.011081785,0.00089901686,0.021572053,0.056873202
215,ISIC_0000246,0.10253906,0.125,0.8642578,0.83496094,0.15394953,0.21054721,0.87045336,0.83041036,0.8084113001823425,0.02880299,0.040498316,0.04521489,0.090097785
216,ISIC_0000247,0.34472656,0.29003906,0.6621094,0.6503906,0.32120615,0.29606718,0.6835014,0.66157824,0.8370628952980042,0.0010641813,0.008607864,0.044912457,0.0051594973
217,ISIC_0000250,0.15332031,0.23046875,0.8466797,0.7011719,0.15813193,0.2789988,0.8295418,0.6692445,0.80279940366745,0.0061631203,0.0083013475,0.02194953,0.08045739
218,ISIC_0000251,0.32617188,0.3642578,0.7060547,0.6591797,0.32989216,0.36517203,0.6852305,0.6517985,0.9089980125427246,0.008551955,0.0032334924,0.024544477,0.008295417
219,ISIC_0000252,0.27083334,0.20833333,0.70963544,0.73307294,0.2637269,0.19484207,0.7455115,0.77591944,0.8224513530731201,0.014384806,0.014677644,0.04298249,0.056337714
220,ISIC_0000253,0.3359375,0.26953125,0.6197917,0.60807294,0.31633702,0.28551394,0.660632,0.6589064,0.6878815293312073,0.010619909,0.033408076,0.06044081,0.034850776
221,ISIC_0000254,0.24023438,0.28515625,0.7207031,0.6796875,0.21526723,0.27947503,0.7134659,0.67213476,0.9063079357147217,0.016102165,0.00661698,0.017729938,0.0018715262
222,ISIC_0000255,0.1875,0.2998047,0.7373047,0.6689453,0.22758755,0.29481825,0.72694266,0.69437826,0.8449588418006897,0.014862776,0.010223269,0.05044958,0.03041938
223,ISIC_0000256,0.3857422,0.33789062,0.6230469,0.6386719,0.3283903,0.3174184,0.63004726,0.6379217,0.7349925637245178,0.02517575,0.010611206,0.064352274,0.019722044
224,ISIC_0000258,0.033203125,0.2705078,0.8720703,0.8720703,0.0837577,0.22702783,0.8292599,0.81109875,0.7504097819328308,0.0038720667,0.05222577,0.09336501,0.017491579
225,ISIC_0000259,0.0,0.12792969,0.9980469,0.8730469,0.031108469,0.11235291,0.96641386,0.879281,0.9121031165122986,0.00026226044,0.004671335,0.06274152,0.02181089
226,ISIC_0000260,0.24121094,0.27246094,0.68066406,0.66308594,0.26396936,0.26779407,0.6738998,0.6909432,0.8655439019203186,0.007997096,0.01159519,0.029522657,0.03252411
227,ISIC_0000261,0.359375,0.34472656,0.64941406,0.63183594,0.3525357,0.33257312,0.6642908,0.6531393,0.8331614136695862,0.004018724,0.0045749545,0.021716028,0.033456802
228,ISIC_0000262,0.3893229,0.3658854,0.66796875,0.625,0.35814637,0.32018912,0.64377517,0.69161797,0.5867445468902588,0.027685046,0.010460854,0.0069829524,0.112314254
229,ISIC_0000263,0.20117188,0.27734375,0.6748047,0.75683594,0.1934444,0.29320794,0.7132783,0.7248891,0.8275744318962097,0.015373051,0.008041322,0.04620111,0.04781103
230,ISIC_0000264,0.07324218,0.1796875,0.91503906,0.75683594,0.078315735,0.16092032,0.8903844,0.7942857,0.881807804107666,0.00979057,0.0093412995,0.029728234,0.056216955
231,ISIC_0000265,0.3232422,0.2265625,0.7939453,0.77734375,0.2967718,0.2681281,0.7379502,0.7748377,0.7706419229507446,0.041232765,0.01952976,0.029524714,0.044071674
232,ISIC_0000268,0.0625,0.2763672,0.9921875,0.8544922,0.087828994,0.24904469,0.9437463,0.81817496,0.8268252611160278,0.011556089,0.03181988,0.073770165,0.0089946985
233,ISIC_0000269,0.2578125,0.26953125,0.68359375,0.73828125,0.26178384,0.28791207,0.68396395,0.70611495,0.8831154704093933,0.0021707714,0.0068927407,0.0036011338,0.050547123
234,ISIC_0000274,0.12695312,0.29101562,0.8417969,0.74316406,0.19852284,0.26856428,0.75128627,0.7190846,0.7049930691719055,0.009470463,0.023265392,0.16208029,0.0016281009
235,ISIC_0000275,0.42382812,0.3408203,0.6640625,0.72265625,0.3788783,0.3123532,0.6555305,0.70547706,0.7283347845077515,0.026740909,0.022823155,0.036417842,0.011287928
236,ISIC_0000276,0.18261719,0.12988281,0.78027344,0.8388672,0.20002022,0.14160272,0.78366506,0.78314126,0.874012291431427,0.010397315,0.022002995,0.014011383,0.067445874
237,ISIC_0000277,0.11230469,0.20117188,0.8183594,0.8095703,0.1417037,0.25971502,0.8158468,0.7603356,0.7856411337852478,0.013443232,0.0046542287,0.03191161,0.107777834
238,ISIC_0000278,0.033203125,0.13476562,0.8330078,0.7871094,0.09479502,0.18108353,0.8645997,0.77012384,0.8047077655792236,0.046591878,0.0146662,0.029999971,0.06330347
239,ISIC_0000281,0.23046875,0.3154297,0.8417969,0.78125,0.2066701,0.26201734,0.8231029,0.7874379,0.8299978971481323,0.021246314,0.023612201,0.005104661,0.059600234
240,ISIC_0000282,0.09765625,0.12597656,0.7861328,0.8027344,0.20393187,0.25565857,0.7485311,0.70407164,0.524111270904541,0.034336954,0.015509635,0.14387733,0.22834474
241,ISIC_0000283,0.26171875,0.2998047,0.71777344,0.6796875,0.31470424,0.3497885,0.68139607,0.7032073,0.6651089191436768,0.0083040595,0.036751807,0.08936286,0.026463985
242,ISIC_0000285,0.06542969,0.12597656,0.8769531,0.8730469,0.063634574,0.14789379,0.83556014,0.8521254,0.8926999568939209,0.021594048,0.0004978776,0.03959787,0.042838693
243,ISIC_0000288,0.0,0.12597656,0.9941406,0.8720703,0.0547944,0.10125846,0.9976182,0.86159503,0.900214672088623,0.029136002,0.017596692,0.051316857,0.014242828
244,ISIC_0000289,0.00292969,0.12695312,0.97265625,0.8564453,0.12037617,0.13263711,0.95687944,0.80603814,0.7962791323661804,0.050834835,0.022361577,0.1332233,0.05609119
245,ISIC_0000290,0.15917969,0.23339844,0.8457031,0.70410156,0.19928217,0.23477617,0.77632797,0.7195581,0.8155383467674255,0.014636338,0.0084171295,0.10947764,0.014078826
246,ISIC_0000292,0.01855469,0.12695312,0.8466797,0.8701172,0.07782456,0.09716827,0.92441463,0.8500343,0.7977771759033203,0.068502426,0.024933875,0.018465042,0.009701967
247,ISIC_0000293,0.05859375,0.12597656,0.9980469,0.8730469,0.11047202,0.14439148,0.8620051,0.83250546,0.7368273735046387,0.042081743,0.011063248,0.18792003,0.058956325
248,ISIC_0000294,0.00585937,0.13671875,0.99609375,0.828125,-0.021403253,0.14773566,0.90505767,0.83637273,0.8606611490249634,0.059149355,0.009632319,0.06377345,0.0027691722
249,ISIC_0000295,0.07822686,0.12760417,0.9569752,0.87109375,0.06888196,0.1585711,0.9064772,0.80892,0.8168473243713379,0.029921412,0.015603393,0.041153133,0.09314066
250,ISIC_0000297,0.32985657,0.2421875,0.6636245,0.55859375,0.3058991,0.29297936,0.6519276,0.6103172,0.6586722135543823,0.017827183,0.05125764,0.012260526,0.000931561
251,ISIC_0000298,0.29986963,0.44791666,0.66883963,0.75,0.35613406,0.39292407,0.6226742,0.68605065,0.5032392740249634,0.0050495267,0.05947095,0.10242984,0.00895676
252,ISIC_0000299,0.001303785,0.12630208,0.90612775,0.8151042,0.11009005,0.19490966,0.858662,0.8095405,0.7382141351699829,0.030660242,0.031521976,0.15625197,0.074171305
253,ISIC_0000300,0.07301173,0.13020833,0.7431551,0.8671875,0.067260504,0.21430832,0.811776,0.85123855,0.7885920405387878,0.031434804,0.03407553,0.07437211,0.10004896
254,ISIC_0000301,0.00260756,0.12630208,0.9973924,0.8723958,0.07008305,0.1784701,0.83754563,0.8087677,0.6517400741577148,0.046185672,0.005730033,0.22732222,0.11579621
255,ISIC_0000302,0.049543675,0.12630208,0.9491525,0.86848956,0.051652104,0.1396482,0.9471508,0.87079513,0.9745030999183655,5.3346157e-05,0.007825851,0.004110098,0.011040568
256,ISIC_0000303,0.0,0.12630208,0.9960887,0.87109375,0.15154096,0.15595192,0.9114131,0.8216875,0.6818732023239136,0.033432692,0.009878188,0.2362166,0.079056084
257,ISIC_0000306,0.2685789,0.30989584,0.66623205,0.69140625,0.27564347,0.31896526,0.69181794,0.6905634,0.9002366065979004,0.016325235,0.004113257,0.018521309,0.009912282
258,ISIC_0000307,0.0,0.12630208,0.91916555,0.86588544,0.098537356,0.16251796,0.9268713,0.8148855,0.7817209959030151,0.053121537,0.007392019,0.09083158,0.08721584
259,ISIC_0000310,0.02607562,0.1263021,0.9113429,0.8697917,0.053581625,0.12748885,0.97600794,0.87659097,0.8936778903007507,0.046085507,0.0039930344,0.037159026,0.0056124926
260,ISIC_0000311,0.036505867,0.1484375,0.9921773,0.86848956,0.06750667,0.13156703,0.9776614,0.88491964,0.9121819138526917,0.008242428,0.00022017956,0.04551673,0.03330058
261,ISIC_0000313,0.29074314,0.2981771,0.8500652,0.71875,0.28240892,0.2960219,0.81280375,0.72301567,0.9067056775093079,0.022797823,0.0010552406,0.028927207,0.0064208508
262,ISIC_0000314,0.18904825,0.19140625,0.8031291,0.73828125,0.19736868,0.24960057,0.8014924,0.7343837,0.8720608949661255,0.0033418834,0.027148396,0.009957135,0.062091887
263,ISIC_0000315,0.23598436,0.2265625,0.67405474,0.6588542,0.28412867,0.2604801,0.6688881,0.6414327,0.7739564180374146,0.021488845,0.008248061,0.05331096,0.05133909
264,ISIC_0000316,0.19687092,0.17578125,0.8161669,0.828125,0.1313414,0.22502324,0.7619941,0.75211537,0.6792294979095459,0.05985114,0.013383806,0.011356771,0.12525165
265,ISIC_0000317,0.3220339,0.3346354,0.47588006,0.55338544,0.2964972,0.34870267,0.5273717,0.56442857,0.6058055758476257,0.012977451,0.012555182,0.077028364,0.003024131
266,ISIC_0000319,0.26336375,0.30208334,0.69491524,0.64453125,0.30469146,0.3183967,0.6833409,0.6964812,0.7374129295349121,0.014876664,0.034131646,0.052902043,0.035636634
267,ISIC_0000320,0.20469362,0.20833333,0.7874837,0.8072917,0.19495285,0.23595178,0.7849366,0.7876301,0.9031082391738892,0.0061439276,0.003978431,0.0071936846,0.047280073
268,ISIC_0000321,0.15775749,0.12890625,0.88005215,0.7135417,0.118270725,0.22326398,0.8866408,0.7265315,0.7785366177558899,0.016449034,0.053673774,0.046075344,0.08136791
