,fname,x1,y1,x2,y2
638,ISIC_0008347_downsampled,324,236,460,388
639,ISIC_0008396_downsampled,396,264,536,408
640,ISIC_0008403_downsampled,240,193,540,493
641,ISIC_0008406_downsampled,360,272,528,448
642,ISIC_0008507_downsampled,368,232,548,424
643,ISIC_0008524_downsampled,360,204,564,432
644,ISIC_0008528_downsampled,300,208,532,440
645,ISIC_0008541_downsampled,376,264,516,388
646,ISIC_0008552_downsampled,368,256,504,396
647,ISIC_0008600_downsampled,248,164,604,509
648,ISIC_0008626_downsampled,312,216,512,396
649,ISIC_0008659_downsampled,348,260,568,444
650,ISIC_0008785_downsampled,248,201,568,477
651,ISIC_0008807_downsampled,364,264,528,424
652,ISIC_0008879_downsampled,408,240,560,400
653,ISIC_0008913_downsampled,380,200,596,424
654,ISIC_0008992_downsampled,304,176,596,464
655,ISIC_0008993_downsampled,412,237,608,441
656,ISIC_0008998_downsampled,244,184,736,548
657,ISIC_0009035_downsampled,324,164,572,452
658,ISIC_0009078_downsampled,360,253,540,421
659,ISIC_0009083_downsampled,356,180,576,400
660,ISIC_0009160_downsampled,444,189,628,401
661,ISIC_0009165_downsampled,388,228,560,432
662,ISIC_0009188_downsampled,392,256,560,428
663,ISIC_0009201_downsampled,280,124,596,468
664,ISIC_0009252_downsampled,320,245,504,433
665,ISIC_0009297_downsampled,324,212,516,416
666,ISIC_0009298_downsampled,340,240,552,448
667,ISIC_0009344_downsampled,388,240,564,420
668,ISIC_0009430_downsampled,292,160,552,441
669,ISIC_0009504_downsampled,456,248,636,400
670,ISIC_0009505_downsampled,352,232,604,468
671,ISIC_0009533_downsampled,356,224,548,424
672,ISIC_0009564_downsampled,412,192,584,396
673,ISIC_0009583_downsampled,364,232,548,436
674,ISIC_0009599_downsampled,340,208,588,452
675,ISIC_0009758_downsampled,300,136,600,433
676,ISIC_0009800_downsampled,364,224,536,408
677,ISIC_0009860_downsampled,388,224,556,400
678,ISIC_0009868,304,232,652,572
679,ISIC_0009869,384,268,600,504
680,ISIC_0009870,344,236,600,468
681,ISIC_0009871,252,144,784,628
682,ISIC_0009872,320,220,616,508
683,ISIC_0009873,260,176,708,584
684,ISIC_0009874,316,236,640,520
685,ISIC_0009875,196,112,840,676
686,ISIC_0009877,284,180,716,604
687,ISIC_0009879,336,216,668,548
688,ISIC_0009880,228,160,712,572
689,ISIC_0009881,300,164,664,588
690,ISIC_0009882,236,156,708,604
691,ISIC_0009883,304,192,664,572
692,ISIC_0009884,324,244,664,580
693,ISIC_0009885,416,248,612,468
694,ISIC_0009888,352,244,640,532
695,ISIC_0009889,356,268,624,528
696,ISIC_0009891,292,172,684,548
697,ISIC_0009895,300,148,808,652
698,ISIC_0009896,316,196,700,568
699,ISIC_0009897,156,88,876,700
700,ISIC_0009898,280,164,680,572
701,ISIC_0009899,332,200,696,544
702,ISIC_0009901,272,140,752,636
703,ISIC_0009902,272,172,712,600
704,ISIC_0009904,196,56,804,728
705,ISIC_0009905,248,196,740,680
706,ISIC_0009906,232,136,788,632
707,ISIC_0009909,276,244,680,600
708,ISIC_0009910,236,152,888,632
709,ISIC_0009911,396,264,640,508
710,ISIC_0009912,324,248,608,516
711,ISIC_0009914,212,132,716,628
712,ISIC_0009915,196,128,832,640
713,ISIC_0009917,324,284,596,548
714,ISIC_0009918,228,92,892,728
715,ISIC_0009919,216,160,736,596
716,ISIC_0009920,304,204,708,552
717,ISIC_0009921,196,112,916,668
718,ISIC_0009923,208,152,744,628
719,ISIC_0009925,276,172,712,604
720,ISIC_0009927,368,212,616,456
721,ISIC_0009928,184,92,808,660
722,ISIC_0009929,464,304,612,460
723,ISIC_0009930,452,284,616,444
724,ISIC_0009931,196,132,836,660
725,ISIC_0009932,136,152,808,592
726,ISIC_0009933,276,172,688,572
727,ISIC_0009934,264,168,712,604
728,ISIC_0009935,312,224,700,564
729,ISIC_0009936,388,248,656,508
730,ISIC_0009937,352,208,684,536
731,ISIC_0009938,352,204,692,532
732,ISIC_0009939,248,200,780,596
733,ISIC_0009940,184,132,844,660
734,ISIC_0009941,348,244,668,560
735,ISIC_0009942,360,204,696,552
736,ISIC_0009943,400,236,600,488
737,ISIC_0009944,352,208,648,544
738,ISIC_0009945,332,204,648,532
739,ISIC_0009946,240,192,696,624
740,ISIC_0009947,272,220,624,592
741,ISIC_0009948,240,172,736,604
742,ISIC_0009949,264,160,700,660
743,ISIC_0009950,280,220,680,584
744,ISIC_0009951,280,188,676,596
745,ISIC_0009953,192,164,748,616
746,ISIC_0009954,332,216,684,552
747,ISIC_0009955,320,248,632,516
748,ISIC_0009956,216,204,716,572
749,ISIC_0009958,324,240,664,572
750,ISIC_0009960,400,268,616,476
751,ISIC_0009961,236,228,736,624
752,ISIC_0009962,232,160,724,648
753,ISIC_0009963,296,176,648,584
754,ISIC_0009964,348,240,600,504
755,ISIC_0009965,316,216,752,600
756,ISIC_0009966,344,204,668,608
757,ISIC_0009967,264,236,608,560
758,ISIC_0009968,300,188,728,596
759,ISIC_0009969,232,148,796,704
760,ISIC_0009970,276,160,732,592
761,ISIC_0009971,408,272,620,472
762,ISIC_0009972,356,284,616,520
763,ISIC_0009973,244,200,624,552
764,ISIC_0009974,260,112,772,636
765,ISIC_0009975,252,208,600,528
766,ISIC_0009976,384,240,664,520
767,ISIC_0009977,320,196,696,564
768,ISIC_0009978,260,184,704,576
769,ISIC_0009979,348,248,640,536
770,ISIC_0009980,232,168,764,576
771,ISIC_0009981,348,308,580,536
772,ISIC_0009982,292,208,712,588
773,ISIC_0009987,284,172,692,608
774,ISIC_0009988,308,204,708,584
775,ISIC_0009990,108,24,880,692
776,ISIC_0009991,240,84,816,672
777,ISIC_0009992,108,148,720,636
778,ISIC_0009993,272,172,784,592
779,ISIC_0009994,328,196,692,576
780,ISIC_0009995,176,108,884,640
781,ISIC_0009998,316,140,740,580
782,ISIC_0010000,288,136,816,660
783,ISIC_0010002,300,120,784,620
784,ISIC_0010003,376,256,624,508
785,ISIC_0010005,312,200,724,544
786,ISIC_0010006,304,176,728,604
787,ISIC_0010009,316,264,640,540
788,ISIC_0010010,292,200,624,548
789,ISIC_0010011,304,204,684,588
790,ISIC_0010013,272,236,680,556
791,ISIC_0010014,280,208,684,548
792,ISIC_0010015,208,136,800,652
793,ISIC_0010016,380,260,600,488
794,ISIC_0010017,216,124,780,696
795,ISIC_0010018,332,208,672,572
796,ISIC_0010019,196,148,844,644
797,ISIC_0010020,168,104,832,656
798,ISIC_0010021,192,108,824,640
799,ISIC_0010022,112,172,764,580
800,ISIC_0010023,236,116,796,680
801,ISIC_0010024,392,244,664,484
802,ISIC_0010025,280,208,720,604
803,ISIC_0010028,280,168,712,632
804,ISIC_0010029,292,196,728,604
805,ISIC_0010032,300,172,676,612
806,ISIC_0010034,188,92,848,656
807,ISIC_0010036,160,60,860,708
808,ISIC_0010037,136,52,892,712
809,ISIC_0010038,204,96,776,664
810,ISIC_0010040,340,244,640,560
811,ISIC_0010041,248,176,708,584
812,ISIC_0010042,316,240,696,560
813,ISIC_0010043,296,208,704,576
814,ISIC_0010044,280,292,620,568
815,ISIC_0010046,328,164,728,552
816,ISIC_0010047,296,116,740,600
817,ISIC_0010051,272,192,676,608
818,ISIC_0010053,384,280,608,496
819,ISIC_0010054,292,200,720,632
820,ISIC_0010055,300,200,700,588
821,ISIC_0010056,208,148,816,672
822,ISIC_0010057,256,120,804,692
823,ISIC_0010058,256,144,752,592
824,ISIC_0010059,376,280,648,508
825,ISIC_0010060,400,272,660,504
826,ISIC_0010061,320,188,696,540
827,ISIC_0010062,156,88,808,624
828,ISIC_0010063,176,84,840,660
829,ISIC_0010064,264,176,664,564
830,ISIC_0010066,204,128,760,596
831,ISIC_0010067,344,224,712,552
832,ISIC_0010069,380,252,676,544
833,ISIC_0010070,240,180,756,596
834,ISIC_0010071,180,112,844,656
835,ISIC_0010073,328,236,604,516
836,ISIC_0010074,284,192,684,572
837,ISIC_0010075,312,192,712,572
838,ISIC_0010077,340,224,684,572
839,ISIC_0010078,184,128,804,656
840,ISIC_0010079,308,220,760,612
841,ISIC_0010080,220,136,780,608
842,ISIC_0010081,376,240,632,528
843,ISIC_0010086,308,160,772,588
844,ISIC_0010087,396,272,640,496
845,ISIC_0010088,364,268,648,536
846,ISIC_0010089,384,244,640,496
847,ISIC_0010090,372,292,608,508
848,ISIC_0010092,300,176,696,560
849,ISIC_0010093,352,220,740,496
850,ISIC_0010094,260,168,720,560
851,ISIC_0010100,264,180,768,624
852,ISIC_0010102,368,212,624,504
853,ISIC_0010104,352,240,628,520
854,ISIC_0010105,284,184,716,584
855,ISIC_0010168,220,172,804,632
856,ISIC_0010169,120,100,912,664
857,ISIC_0010170,280,204,692,568
858,ISIC_0010171,236,96,768,620
859,ISIC_0010173,340,256,612,520
860,ISIC_0010174,304,148,748,592
861,ISIC_0010175,112,64,860,664
862,ISIC_0010176,372,160,696,548
863,ISIC_0010177,404,276,612,476
864,ISIC_0010178,272,204,700,604
865,ISIC_0010180,316,224,656,544
866,ISIC_0010182,396,272,620,496
867,ISIC_0010183,400,244,676,500
868,ISIC_0010184,304,252,680,548
869,ISIC_0010185,328,260,636,552
870,ISIC_0010186,304,180,724,576
871,ISIC_0010187,88,120,816,680
872,ISIC_0010189,80,64,860,664
873,ISIC_0010190,100,68,908,696
874,ISIC_0010191,260,160,844,628
875,ISIC_0010192,260,112,716,640
876,ISIC_0010193,248,172,752,612
877,ISIC_0010194,236,208,608,576
878,ISIC_0010201,124,108,836,684
879,ISIC_0010202,192,92,760,660
880,ISIC_0010204,320,172,736,572
881,ISIC_0010205,368,232,660,496
882,ISIC_0010206,348,228,664,552
883,ISIC_0010207,352,236,596,496
884,ISIC_0010212,236,52,832,672
885,ISIC_0010213,224,208,712,624
886,ISIC_0010215,280,212,656,580
887,ISIC_0010216,340,252,676,548
888,ISIC_0010219,312,220,680,544
889,ISIC_0010220,308,236,656,540
890,ISIC_0010222,228,156,772,624
891,ISIC_0010225,316,252,696,560
892,ISIC_0010226,356,176,728,548
893,ISIC_0010227,340,216,624,532
894,ISIC_0010228,228,200,780,624
895,ISIC_0010229,328,140,700,628
896,ISIC_0010231,244,172,724,600
897,ISIC_0010232,320,212,656,544
898,ISIC_0010233,216,120,804,588
899,ISIC_0010234,384,276,572,476
900,ISIC_0010235,148,108,904,652
901,ISIC_0010236,288,216,672,572
902,ISIC_0010237,360,284,580,480
903,ISIC_0010238,208,120,644,584
904,ISIC_0010239,116,36,816,688
905,ISIC_0010240,264,168,732,612
906,ISIC_0010241,272,176,744,624
907,ISIC_0010244,368,292,600,508
908,ISIC_0010246,328,196,676,552
909,ISIC_0010247,204,144,736,604
910,ISIC_0010248,304,124,728,636
911,ISIC_0010249,264,184,712,564
912,ISIC_0010251,452,300,664,504
913,ISIC_0010252,212,152,768,644
914,ISIC_0010254,412,280,636,476
915,ISIC_0010255,416,288,600,472
916,ISIC_0010256,428,300,596,464
917,ISIC_0010257,312,180,740,620
918,ISIC_0010261,308,176,696,584
919,ISIC_0010262,380,216,676,532
920,ISIC_0010263,340,324,536,516
921,ISIC_0010264,124,92,876,632
922,ISIC_0010265,284,180,744,588
923,ISIC_0010267,264,168,716,576
924,ISIC_0010317,372,284,656,544
925,ISIC_0010318,348,220,684,528
926,ISIC_0010319,244,120,784,616
927,ISIC_0010320,308,200,688,544
928,ISIC_0010321,292,200,664,560
929,ISIC_0010322,224,80,828,644
930,ISIC_0010323,316,216,704,580
931,ISIC_0010326,276,188,692,652
932,ISIC_0010327,296,180,764,592
933,ISIC_0010329,172,32,876,652
934,ISIC_0010330,268,172,756,620
935,ISIC_0010332,224,132,792,648
936,ISIC_0010333,256,240,692,620
937,ISIC_0010334,140,76,840,692
938,ISIC_0010335,140,76,904,716
939,ISIC_0010336,264,200,708,612
940,ISIC_0010337,256,156,740,588
941,ISIC_0010339,364,224,636,500
942,ISIC_0010340,196,96,788,640
943,ISIC_0010341,308,188,652,548
944,ISIC_0010342,208,164,900,600
945,ISIC_0010344,268,180,724,616
946,ISIC_0010346,256,184,712,592
947,ISIC_0010347,356,212,660,532
948,ISIC_0010348,340,228,636,508
949,ISIC_0010349,164,104,840,680
950,ISIC_0010350,328,216,724,628
951,ISIC_0010351,388,264,616,500
952,ISIC_0010356,400,264,580,448
953,ISIC_0010357,316,280,580,532
954,ISIC_0010358,312,220,788,576
955,ISIC_0010360,280,184,724,588
956,ISIC_0010361,232,168,704,620
957,ISIC_0010362,312,276,580,512
958,ISIC_0010364,260,168,756,608
959,ISIC_0010365,252,152,732,616
960,ISIC_0010367,320,260,688,600
961,ISIC_0010368,312,164,768,616
962,ISIC_0010370,360,232,656,580
963,ISIC_0010371,268,192,664,548
964,ISIC_0010372,312,180,744,588
965,ISIC_0010374,156,140,824,632
966,ISIC_0010379,328,216,664,564
967,ISIC_0010380,312,188,776,636
968,ISIC_0010382,272,168,744,588
969,ISIC_0010435,308,240,684,564
970,ISIC_0010439,420,272,652,500
971,ISIC_0010440,484,288,632,428
972,ISIC_0010441,412,224,668,492
973,ISIC_0010442,248,112,768,636
974,ISIC_0010443,284,168,700,540
975,ISIC_0010444,448,296,628,476
976,ISIC_0010445,292,184,700,556
977,ISIC_0010447,180,76,740,668
978,ISIC_0010448,236,152,740,608
979,ISIC_0010449,188,108,744,648
980,ISIC_0010452,212,148,804,592
981,ISIC_0010455,180,156,756,640
982,ISIC_0010456,328,276,556,508
983,ISIC_0010457,280,80,868,664
984,ISIC_0010458,352,220,684,512
985,ISIC_0010459,88,44,880,704
986,ISIC_0010460,268,88,808,616
987,ISIC_0010461,344,212,660,556
988,ISIC_0010462,348,244,656,540
989,ISIC_0010463,152,160,808,588
990,ISIC_0010465,284,228,720,560
991,ISIC_0010466,288,296,592,568
992,ISIC_0010467,348,292,612,556
993,ISIC_0010468,300,184,724,600
994,ISIC_0010471,356,344,544,504
995,ISIC_0010472,360,236,624,500
996,ISIC_0010473,164,80,868,684
997,ISIC_0010474,352,204,700,540
998,ISIC_0010475,324,240,656,560
999,ISIC_0010476,320,204,696,612
1000,ISIC_0010477,220,132,808,624
1001,ISIC_0010479,288,168,744,592
1002,ISIC_0010480,204,112,860,644
1003,ISIC_0010481,328,208,608,532
1004,ISIC_0010483,312,236,648,560
1005,ISIC_0010487,260,188,744,564
1006,ISIC_0010488,208,156,776,640
1007,ISIC_0010490,268,172,740,604
1008,ISIC_0010491,364,252,628,512
1009,ISIC_0010492,172,168,856,652
1010,ISIC_0010493,236,148,832,684
1011,ISIC_0010494,188,148,784,644
1012,ISIC_0010496,200,76,836,680
1013,ISIC_0010497,176,132,756,680
1014,ISIC_0010498,352,188,712,572
1015,ISIC_0010552,192,136,840,668
1016,ISIC_0010553,256,216,692,540
1017,ISIC_0010554,248,156,660,620
1018,ISIC_0010557,328,228,636,556
1019,ISIC_0010558,188,132,756,640
1020,ISIC_0010562,376,260,632,536
1021,ISIC_0010565,340,220,696,556
1022,ISIC_0010566,260,216,640,536
1023,ISIC_0010567,320,232,640,544
1024,ISIC_0010568,196,184,792,620
1025,ISIC_0010569,440,308,584,436
1026,ISIC_0010570,252,144,820,632
1027,ISIC_0010571,272,144,740,616
1028,ISIC_0010572,228,144,716,632
1029,ISIC_0010573,236,156,792,644
1030,ISIC_0010574,356,252,576,520
1031,ISIC_0010575,340,152,740,552
1032,ISIC_0010576,172,92,760,668
1033,ISIC_0010581,304,172,720,596
1034,ISIC_0010582,292,196,756,588
1035,ISIC_0010584,372,224,688,552
1036,ISIC_0010585,444,244,620,456
1037,ISIC_0010586,388,264,608,460
1038,ISIC_0010587,280,180,696,524
1039,ISIC_0010588,192,168,784,628
1040,ISIC_0010589,244,180,696,624
1041,ISIC_0010590,388,268,632,504
1042,ISIC_0010591,292,188,704,604
1043,ISIC_0010592,436,304,632,492
1044,ISIC_0010593,396,268,644,492
1045,ISIC_0010595,280,160,764,596
1046,ISIC_0010596,156,84,816,692
1047,ISIC_0010597,228,180,784,644
1048,ISIC_0010598,352,244,624,492
1049,ISIC_0010599,224,132,840,652
1050,ISIC_0010602,216,172,800,608
1051,ISIC_0010603,156,80,844,696
1052,ISIC_0010604,224,140,800,628
1053,ISIC_0010605,288,192,680,544
1054,ISIC_0010606,260,240,700,600
1055,ISIC_0010607,368,288,600,532
1056,ISIC_0010844,228,160,712,572
1057,ISIC_0010846,264,176,648,576
1058,ISIC_0010847,328,216,664,544
1059,ISIC_0010848,264,232,672,568
1060,ISIC_0010849,212,160,732,640
1061,ISIC_0010850,264,216,576,556
1062,ISIC_0010851,336,192,716,576
1063,ISIC_0010852,380,276,632,508
1064,ISIC_0010853,372,272,592,492
1065,ISIC_0010854,344,240,608,524
1066,ISIC_0010856,284,172,760,596
1067,ISIC_0010857,264,184,788,584
1068,ISIC_0010858,316,244,708,596
1069,ISIC_0010860,228,136,744,612
1070,ISIC_0010861,336,276,580,512
1071,ISIC_0010862,288,232,612,556
1072,ISIC_0010863,156,64,876,688
1073,ISIC_0010864,252,164,740,628
1074,ISIC_0011079,256,116,772,632
1075,ISIC_0011081,260,196,712,604
1076,ISIC_0011082,440,312,588,456
1077,ISIC_0011083,384,284,572,468
1078,ISIC_0011084,304,184,716,592
1079,ISIC_0011085,320,240,688,560
1080,ISIC_0011088,196,164,716,648
1081,ISIC_0011089,332,212,724,544
1082,ISIC_0011090,292,184,784,572
1083,ISIC_0011092,332,204,660,520
1084,ISIC_0011095,244,204,748,604
1085,ISIC_0011097,276,188,640,568
1086,ISIC_0011098,272,236,612,560
1087,ISIC_0011099,236,140,772,568
1088,ISIC_0011100,284,200,716,584
1089,ISIC_0011101,184,104,776,656
1090,ISIC_0011102,292,140,812,648
1091,ISIC_0011104,284,164,732,612
1092,ISIC_0011105,364,228,688,544
1093,ISIC_0011107,232,116,760,644
1094,ISIC_0011109,252,120,748,616
1095,ISIC_0011110,280,200,692,596
1096,ISIC_0011112,92,12,936,724
1097,ISIC_0011114,296,204,724,604
1098,ISIC_0011115,420,292,620,480
1099,ISIC_0011117,356,236,636,484
1100,ISIC_0011118,336,228,700,592
1101,ISIC_0011119,268,204,736,600
1102,ISIC_0011120,208,128,752,604
1103,ISIC_0011121,204,120,836,624
1104,ISIC_0011123,236,148,772,672
1105,ISIC_0011124,176,120,896,660
1106,ISIC_0011125,224,164,704,620
1107,ISIC_0011126,228,76,820,652
1108,ISIC_0011127,348,256,668,516
1109,ISIC_0011128,340,212,644,556
1110,ISIC_0011129,184,116,820,620
1111,ISIC_0011130,292,196,684,580
1112,ISIC_0011131,256,172,688,584
1113,ISIC_0011132,276,212,636,540
1114,ISIC_0011135,356,136,804,584
1115,ISIC_0011136,312,208,696,568
1116,ISIC_0011137,236,152,764,608
1117,ISIC_0011139,328,220,660,564
1118,ISIC_0011140,332,212,696,520
1119,ISIC_0011143,372,248,600,456
1120,ISIC_0011144,244,212,724,604
1121,ISIC_0011145,340,244,684,512
1122,ISIC_0011146,364,204,656,504
1123,ISIC_0011149,200,48,804,676
1124,ISIC_0011150,248,180,720,584
1125,ISIC_0011151,228,152,772,608
1126,ISIC_0011155,192,120,808,652
1127,ISIC_0011156,156,48,784,728
1128,ISIC_0011157,312,200,704,552
1129,ISIC_0011158,212,108,820,640
1130,ISIC_0011159,228,136,804,624
1131,ISIC_0011161,272,192,724,576
1132,ISIC_0011162,336,224,700,560
1133,ISIC_0011163,372,240,644,512
1134,ISIC_0011164,400,276,656,504
1135,ISIC_0011165,308,248,736,576
1136,ISIC_0011166,312,204,704,576
1137,ISIC_0011167,268,176,784,632
1138,ISIC_0011168,360,248,620,520
1139,ISIC_0011169,296,172,748,616
1140,ISIC_0011170,224,172,792,580
1141,ISIC_0011171,368,232,664,508
1142,ISIC_0011173,348,320,596,520
1143,ISIC_0011176,280,176,704,556
1144,ISIC_0011177,204,168,772,628
1145,ISIC_0011199,416,256,612,464
1146,ISIC_0011200,180,148,824,636
1147,ISIC_0011202,304,240,676,556
1148,ISIC_0011203,220,128,796,672
1149,ISIC_0011204,276,264,616,544
1150,ISIC_0011205,328,192,660,496
1151,ISIC_0011207,384,260,648,512
1152,ISIC_0011208,324,224,588,476
1153,ISIC_0011210,360,256,576,472
1154,ISIC_0011211,152,136,872,672
1155,ISIC_0011212,188,160,896,676
1156,ISIC_0011213,340,220,636,480
1157,ISIC_0011214,148,92,864,676
1158,ISIC_0011215,344,296,568,468
1159,ISIC_0011217,380,252,600,448
1160,ISIC_0011218,308,152,592,452
1161,ISIC_0011219,368,216,684,536
1162,ISIC_0011220,448,268,636,456
1163,ISIC_0011223,372,260,624,512
1164,ISIC_0011224,284,212,708,584
1165,ISIC_0011225,424,312,608,464
1166,ISIC_0011227,368,216,676,540
1167,ISIC_0011228,300,232,700,560
1168,ISIC_0011229,308,184,736,624
1169,ISIC_0011230,332,200,692,536
1170,ISIC_0011292,300,180,684,564
1171,ISIC_0011294,248,164,692,592
1172,ISIC_0011295,224,144,736,628
1173,ISIC_0011296,324,220,656,548
1174,ISIC_0011297,328,220,640,556
1175,ISIC_0011298,400,300,664,540
1176,ISIC_0011300,140,132,812,656
1177,ISIC_0011301,244,152,784,624
1178,ISIC_0011303,260,236,572,508
1179,ISIC_0011304,244,240,620,544
1180,ISIC_0011305,364,212,700,564
1181,ISIC_0011306,308,208,736,576
1182,ISIC_0011310,276,208,688,616
1183,ISIC_0011315,208,160,792,636
1184,ISIC_0011317,412,212,664,472
1185,ISIC_0011321,308,244,652,564
1186,ISIC_0011322,336,180,672,540
1187,ISIC_0011323,236,124,700,624
1188,ISIC_0011324,364,220,636,528
1189,ISIC_0011326,276,212,664,572
1190,ISIC_0011327,336,240,716,520
1191,ISIC_0011328,312,184,716,644
1192,ISIC_0011329,124,64,920,736
1193,ISIC_0011330,304,268,612,544
1194,ISIC_0011333,260,120,840,676
1195,ISIC_0011334,196,108,836,672
1196,ISIC_0011336,184,164,748,628
1197,ISIC_0011338,248,176,764,612
1198,ISIC_0011339,284,196,776,612
1199,ISIC_0011341,364,240,668,528
1200,ISIC_0011343,280,208,664,580
1201,ISIC_0011344,312,192,664,564
1202,ISIC_0011345,384,224,656,512
1203,ISIC_0011347,256,220,712,584
1204,ISIC_0011348,168,112,912,708
1205,ISIC_0011349,180,120,828,648
1206,ISIC_0011350,152,72,852,636
1207,ISIC_0011352,172,80,840,672
1208,ISIC_0011353,344,252,624,492
1209,ISIC_0011356,280,116,820,672
1210,ISIC_0011357,348,276,644,564
1211,ISIC_0011358,236,188,764,624
1212,ISIC_0011359,220,152,720,568
1213,ISIC_0011360,192,124,804,632
1214,ISIC_0011361,208,112,780,644
1215,ISIC_0011362,340,188,676,560
1216,ISIC_0011363,152,116,808,652
