fname,x1,y1,x2,y2
ISIC_0025127,171,122,438,342
ISIC_0025128,244,166,330,260
ISIC_0025129,227,173,338,286
ISIC_0025130,80,52,483,398
ISIC_0025131,59,40,485,422
ISIC_0025132,115,70,466,422
ISIC_0025133,75,35,537,434
ISIC_0025134,216,148,356,284
ISIC_0025135,91,47,530,422
ISIC_0025136,33,14,551,457
ISIC_0025137,127,80,469,396
ISIC_0025138,145,66,445,361
ISIC_0025139,110,38,492,405
ISIC_0025140,131,47,450,368
ISIC_0025141,230,169,342,279
ISIC_0025142,108,42,443,410
ISIC_0025143,110,77,480,408
ISIC_0025144,190,115,389,345
ISIC_0025145,40,2,558,441
ISIC_0025146,183,143,384,312
ISIC_0025147,134,89,431,366
ISIC_0025148,164,120,431,345
ISIC_0025149,127,80,483,377
ISIC_0025150,120,52,555,396
ISIC_0025151,42,30,518,434
ISIC_0025152,192,117,398,298
ISIC_0025153,136,80,455,345
ISIC_0025154,162,115,403,349
ISIC_0025155,230,176,359,295
ISIC_0025156,209,120,384,314
ISIC_0025157,183,101,422,356
ISIC_0025158,239,164,349,274
ISIC_0025159,59,28,471,396
ISIC_0025160,40,33,506,405
ISIC_0025161,108,89,408,359
ISIC_0025162,80,59,488,415
ISIC_0025163,148,75,445,368
ISIC_0025164,82,33,471,387
ISIC_0025165,171,124,429,349
ISIC_0025166,103,73,471,377
ISIC_0025167,117,49,469,389
ISIC_0025168,148,105,466,349
ISIC_0025169,108,75,445,363
ISIC_0025170,120,82,452,373
ISIC_0025171,192,120,391,309
ISIC_0025172,248,169,352,267
ISIC_0025173,120,105,445,340
ISIC_0025174,206,68,420,309
ISIC_0025175,148,115,434,382
ISIC_0025176,162,98,436,347
ISIC_0025177,218,145,394,312
ISIC_0025178,120,82,483,363
ISIC_0025179,169,138,359,316
ISIC_0025180,143,70,438,377
ISIC_0025181,159,103,436,333
ISIC_0025182,124,56,492,408
ISIC_0025183,66,77,518,424
ISIC_0025184,122,124,466,349
ISIC_0025185,108,73,441,375
ISIC_0025186,108,47,485,403
ISIC_0025187,75,33,490,410
ISIC_0025188,105,84,452,389
ISIC_0025189,54,16,511,429
ISIC_0025190,122,80,466,377
ISIC_0025191,70,19,539,436
ISIC_0025192,87,14,488,424
ISIC_0025193,234,164,356,286
ISIC_0025194,89,35,530,412
ISIC_0025195,89,59,476,403
ISIC_0025196,54,49,488,434
ISIC_0025197,223,180,359,316
ISIC_0025198,206,148,363,298
ISIC_0025199,152,105,434,330
ISIC_0025200,117,66,457,361
ISIC_0025201,190,122,375,300
ISIC_0025202,141,77,466,412
ISIC_0025203,112,66,483,415
ISIC_0025204,82,30,466,398
ISIC_0025205,96,56,457,377
ISIC_0025206,134,59,459,382
ISIC_0025207,185,169,328,305
ISIC_0025208,120,75,480,352
ISIC_0025209,98,33,471,403
ISIC_0025210,94,68,490,429
ISIC_0025211,159,122,441,384
ISIC_0025212,143,77,480,398
ISIC_0025213,159,117,434,354
ISIC_0025214,-77,108,497,705
ISIC_0025215,202,73,427,326
ISIC_0025216,129,38,499,422
ISIC_0025217,124,40,480,412
ISIC_0025218,117,56,480,408
ISIC_0025219,117,80,441,382
ISIC_0025220,136,56,471,377
ISIC_0025221,112,87,495,436
ISIC_0025222,105,47,525,389
ISIC_0025223,108,70,490,401
ISIC_0025224,103,42,511,401
ISIC_0025225,218,176,349,314
ISIC_0025226,183,122,417,342
ISIC_0025227,94,14,499,422
ISIC_0025228,192,115,408,330
ISIC_0025229,127,77,434,359
ISIC_0025230,94,35,504,417
ISIC_0025231,129,66,499,380
ISIC_0025232,82,30,509,429
ISIC_0025233,152,70,445,356
ISIC_0025234,176,96,422,382
ISIC_0025235,138,96,459,354
ISIC_0025236,155,129,415,366
ISIC_0025237,173,131,412,323
ISIC_0025238,180,108,427,356
ISIC_0025239,150,115,387,338
ISIC_0025240,40,19,527,434
ISIC_0025241,82,38,520,417
ISIC_0025242,176,77,457,347
ISIC_0025243,195,112,448,354
ISIC_0025244,180,124,384,326
ISIC_0025245,103,61,469,384
ISIC_0025246,185,134,417,366
ISIC_0025247,134,108,478,377
ISIC_0025248,54,42,504,415
ISIC_0025249,192,101,434,340
ISIC_0025250,225,136,377,291
ISIC_0025251,108,33,469,398
ISIC_0025252,176,122,363,316
ISIC_0025253,124,80,466,361
ISIC_0025254,82,73,476,384
ISIC_0025255,178,45,436,307
ISIC_0025256,129,68,452,384
ISIC_0025257,87,68,478,391
ISIC_0025258,131,56,441,405
ISIC_0025259,105,120,452,394
ISIC_0025260,216,164,338,286
ISIC_0025261,190,120,394,321
ISIC_0025262,234,164,340,277
ISIC_0025263,173,96,429,354
ISIC_0025264,103,54,499,391
ISIC_0025265,237,173,356,293
ISIC_0025266,185,127,408,328
ISIC_0025267,94,68,450,375
ISIC_0025268,122,75,480,396
ISIC_0025269,80,14,534,438
ISIC_0025270,178,110,384,288
ISIC_0025271,239,183,342,288
ISIC_0025272,117,68,478,396
ISIC_0025273,131,66,464,396
ISIC_0025274,155,108,455,401
ISIC_0025275,188,129,412,326
ISIC_0025276,192,129,380,335
ISIC_0025277,122,101,469,354
ISIC_0025278,239,171,361,298
ISIC_0025279,230,188,349,305
ISIC_0025280,192,73,476,345
ISIC_0025281,112,42,490,382
ISIC_0025282,164,115,412,361
ISIC_0025283,173,52,457,398
ISIC_0025284,108,54,476,382
ISIC_0025285,115,68,490,387
ISIC_0025286,183,115,424,330
ISIC_0025287,213,148,410,328
ISIC_0025288,103,42,504,389
ISIC_0025289,180,103,469,389
ISIC_0025290,209,127,391,305
ISIC_0025291,176,70,450,356
ISIC_0025292,141,80,471,370
ISIC_0025293,183,94,431,354
ISIC_0025294,127,52,455,401
ISIC_0025295,199,145,417,349
ISIC_0025296,120,70,466,408
ISIC_0025297,145,91,422,370
ISIC_0025298,180,136,405,375
ISIC_0025299,117,101,483,387
ISIC_0025300,188,134,394,326
ISIC_0025301,115,68,492,424
ISIC_0025302,180,131,410,352
ISIC_0025303,220,150,373,295
ISIC_0025304,202,131,459,359
ISIC_0025305,70,40,504,410
ISIC_0025306,87,49,506,403
ISIC_0025307,108,49,499,429
ISIC_0025308,159,94,422,349
ISIC_0025309,199,143,382,309
ISIC_0025310,134,56,431,356
ISIC_0025311,101,82,431,366
ISIC_0025312,195,117,420,345
ISIC_0025313,138,82,483,368
ISIC_0025314,124,54,523,410
ISIC_0025315,143,59,471,387
ISIC_0025316,223,80,415,309
ISIC_0025317,136,33,488,420
ISIC_0025318,157,143,359,312
ISIC_0025319,171,105,408,349
ISIC_0025320,169,68,417,319
ISIC_0025321,241,169,366,286
ISIC_0025322,183,127,412,340
ISIC_0025323,216,164,361,305
ISIC_0025324,138,63,450,387
ISIC_0025325,63,26,516,438
ISIC_0025326,150,112,436,366
ISIC_0025327,82,52,539,403
ISIC_0025328,75,28,473,422
ISIC_0025329,183,96,443,349
ISIC_0025330,115,68,403,352
ISIC_0025331,164,91,455,389
ISIC_0025332,171,138,363,302
ISIC_0025333,185,110,394,291
ISIC_0025334,117,42,459,389
ISIC_0025335,206,148,356,293
ISIC_0025336,244,152,417,314
ISIC_0025337,70,61,502,412
ISIC_0025338,129,96,398,352
ISIC_0025339,192,115,398,328
ISIC_0025340,173,145,405,330
ISIC_0025341,255,199,323,277
ISIC_0025342,141,63,448,368
ISIC_0025343,138,45,429,373
ISIC_0025344,143,63,457,391
ISIC_0025345,105,82,502,389
ISIC_0025346,148,94,431,359
ISIC_0025347,68,19,506,443
ISIC_0025348,117,52,466,391
ISIC_0025349,195,87,452,349
ISIC_0025350,122,89,438,375
ISIC_0025351,75,49,511,405
ISIC_0025352,202,80,394,286
ISIC_0025353,115,56,471,373
ISIC_0025354,180,98,455,352
ISIC_0025355,101,49,473,380
ISIC_0025356,157,47,478,380
ISIC_0025357,216,124,462,373
ISIC_0025358,122,59,499,410
ISIC_0025359,150,84,429,366
ISIC_0025360,190,96,398,295
ISIC_0025361,131,42,455,391
ISIC_0025362,241,190,349,309
ISIC_0025363,131,91,441,347
ISIC_0025364,127,110,405,368
ISIC_0025365,124,63,480,394
ISIC_0025366,122,75,455,405
ISIC_0025367,248,169,340,265
ISIC_0025368,246,169,366,298
ISIC_0025369,164,68,441,377
ISIC_0025370,206,131,394,307
ISIC_0025371,96,35,490,401
ISIC_0025372,164,120,422,363
ISIC_0025373,117,70,452,359
ISIC_0025374,110,68,490,368
ISIC_0025375,206,180,356,335
ISIC_0025376,237,152,366,277
ISIC_0025377,96,42,466,415
ISIC_0025378,209,164,375,314
ISIC_0025379,101,35,492,429
ISIC_0025380,141,49,455,342
ISIC_0025381,136,98,476,354
ISIC_0025382,183,73,429,309
ISIC_0025383,91,49,509,445
ISIC_0025384,105,38,469,370
ISIC_0025385,192,115,410,338
ISIC_0025386,183,49,462,401
ISIC_0025387,91,77,473,389
ISIC_0025388,159,70,429,368
ISIC_0025389,162,110,436,354
ISIC_0025390,103,49,476,422
ISIC_0025391,134,80,469,401
ISIC_0025392,150,101,450,375
ISIC_0025393,178,96,438,342
ISIC_0025394,122,87,462,356
ISIC_0025395,152,131,342,305
ISIC_0025396,136,98,438,361
ISIC_0025397,122,59,466,370
ISIC_0025398,206,150,345,284
ISIC_0025399,197,131,445,354
ISIC_0025400,199,138,380,328
ISIC_0025401,89,47,483,429
ISIC_0025402,204,127,417,340
ISIC_0025403,-87,117,495,715
ISIC_0025404,197,136,459,368
ISIC_0025405,188,89,424,338
ISIC_0025406,145,91,459,345
ISIC_0025407,162,134,408,342
ISIC_0025408,152,96,471,375
ISIC_0025409,190,141,382,333
ISIC_0025410,143,110,427,363
ISIC_0025411,134,68,471,408
ISIC_0025412,108,45,523,424
ISIC_0025413,94,35,480,405
ISIC_0025414,105,54,509,403
ISIC_0025415,127,61,478,417
ISIC_0025416,91,54,495,420
ISIC_0025417,251,171,352,279
ISIC_0025418,157,38,478,412
ISIC_0025419,237,157,356,274
ISIC_0025420,166,68,452,347
ISIC_0025421,185,117,403,319
ISIC_0025422,225,152,415,326
ISIC_0025423,211,120,398,291
ISIC_0025424,157,124,403,326
ISIC_0025425,220,157,394,333
ISIC_0025426,169,103,415,349
ISIC_0025427,180,122,389,316
ISIC_0025428,216,152,361,295
ISIC_0025429,188,96,443,340
ISIC_0025430,131,77,459,384
ISIC_0025431,195,127,382,305
ISIC_0025432,77,49,518,415
ISIC_0025433,136,101,448,366
ISIC_0025434,112,73,502,375
ISIC_0025435,136,87,420,368
ISIC_0025436,103,59,495,405
ISIC_0025437,166,129,405,363
ISIC_0025438,103,42,483,408
ISIC_0025439,68,23,562,434
ISIC_0025440,131,82,457,377
ISIC_0025441,157,61,499,375
ISIC_0025442,192,143,375,314
ISIC_0025443,68,40,488,420
ISIC_0025444,185,101,478,408
ISIC_0025445,185,141,405,349
ISIC_0025446,171,108,408,347
ISIC_0025447,241,122,445,328
ISIC_0025448,103,56,457,354
ISIC_0025449,176,131,412,340
ISIC_0025450,178,110,429,340
ISIC_0025451,171,124,443,335
ISIC_0025452,244,159,403,314
ISIC_0025453,120,91,448,370
ISIC_0025454,73,56,525,408
ISIC_0025455,87,30,488,410
ISIC_0025456,204,145,394,321
ISIC_0025457,108,63,483,396
ISIC_0025458,232,148,363,279
ISIC_0025459,211,112,480,354
ISIC_0025460,157,54,455,363
ISIC_0025461,150,131,427,366
ISIC_0025462,171,138,420,384
ISIC_0025463,143,120,417,347
ISIC_0025464,152,82,445,347
ISIC_0025465,202,143,368,300
ISIC_0025466,211,150,382,314
ISIC_0025467,150,61,466,368
ISIC_0025468,101,52,485,424
ISIC_0025469,66,45,516,427
ISIC_0025470,152,80,471,368
ISIC_0025471,101,98,422,345
ISIC_0025472,7,9,539,441
ISIC_0025473,159,98,445,345
ISIC_0025474,117,33,516,417
ISIC_0025475,223,87,415,291
ISIC_0025476,218,122,436,345
ISIC_0025477,288,204,375,293
ISIC_0025478,150,70,492,380
ISIC_0025479,54,19,506,420
ISIC_0025480,157,70,473,394
ISIC_0025481,192,66,445,352
ISIC_0025482,122,52,483,382
ISIC_0025483,155,89,450,342
ISIC_0025484,145,91,471,375
ISIC_0025485,127,84,448,373
ISIC_0025486,143,110,405,370
ISIC_0025487,68,26,532,417
ISIC_0025488,255,190,333,270
ISIC_0025489,141,49,455,380
ISIC_0025490,152,82,464,389
ISIC_0025491,59,30,541,443
ISIC_0025492,150,80,466,380
ISIC_0025493,251,166,403,323
ISIC_0025494,166,98,429,338
ISIC_0025495,136,80,459,380
ISIC_0025496,127,49,471,396
ISIC_0025497,164,129,422,356
ISIC_0025498,115,68,483,377
ISIC_0025499,199,148,384,323
ISIC_0025500,143,89,462,391
ISIC_0025501,120,52,443,387
ISIC_0025502,185,136,377,319
ISIC_0025503,117,61,478,405
ISIC_0025504,159,82,455,375
ISIC_0025505,262,190,380,307
ISIC_0025506,164,112,434,370
ISIC_0025507,35,33,537,434
ISIC_0025508,120,82,387,347
ISIC_0025509,262,166,354,248
ISIC_0025510,218,155,375,300
ISIC_0025511,199,124,422,342
ISIC_0025512,42,14,562,389
ISIC_0025513,192,141,370,300
ISIC_0025514,206,127,424,340
ISIC_0025515,131,56,495,394
ISIC_0025516,42,23,544,443
ISIC_0025517,239,176,422,326
ISIC_0025518,68,70,504,375
ISIC_0025519,112,61,485,382
ISIC_0025520,68,14,544,429
ISIC_0025521,134,70,452,375
ISIC_0025522,152,82,450,368
ISIC_0025523,244,112,382,246
ISIC_0025524,52,16,546,434
ISIC_0025525,244,195,314,267
ISIC_0025526,185,122,398,328
ISIC_0025527,70,19,539,431
ISIC_0025528,96,35,473,408
ISIC_0025529,101,73,434,380
ISIC_0025530,117,82,485,412
ISIC_0025531,176,115,403,354
ISIC_0025532,188,73,427,316
ISIC_0025533,216,157,389,305
ISIC_0025534,178,122,398,302
ISIC_0025535,162,70,469,415
ISIC_0025536,124,82,473,408
ISIC_0025537,155,108,459,361
ISIC_0025538,122,59,457,410
ISIC_0025539,143,105,448,384
ISIC_0025540,183,70,405,328
ISIC_0025541,204,136,382,309
ISIC_0025542,197,138,412,323
ISIC_0025543,77,40,506,412
ISIC_0025544,138,59,469,387
ISIC_0025545,188,110,410,314
ISIC_0025546,136,84,476,370
ISIC_0025547,206,143,382,307
ISIC_0025548,166,110,445,356
ISIC_0025549,152,96,396,370
ISIC_0025550,209,148,373,307
ISIC_0025551,213,98,450,338
ISIC_0025552,159,91,462,370
ISIC_0025553,213,145,380,298
ISIC_0025554,204,148,361,286
ISIC_0025555,110,77,462,361
ISIC_0025556,262,162,391,291
ISIC_0025557,122,77,483,394
ISIC_0025558,94,16,565,448
ISIC_0025559,141,63,471,382
ISIC_0025560,150,68,424,375
ISIC_0025561,89,33,530,429
ISIC_0025562,211,157,377,321
ISIC_0025563,255,180,352,277
ISIC_0025564,101,112,410,377
ISIC_0025565,115,98,417,382
ISIC_0025566,101,54,478,424
ISIC_0025567,103,47,462,375
ISIC_0025568,246,192,328,274
ISIC_0025569,138,94,408,368
ISIC_0025570,159,45,452,368
ISIC_0025571,152,108,445,340
ISIC_0025572,115,42,497,412
ISIC_0025573,117,56,478,401
ISIC_0025574,120,77,480,375
ISIC_0025575,129,77,452,380
ISIC_0025576,141,80,462,370
ISIC_0025577,56,49,476,546
ISIC_0025578,232,162,359,286
ISIC_0025579,241,180,410,326
ISIC_0025580,152,52,476,375
ISIC_0025581,241,138,361,267
ISIC_0025582,103,26,483,398
ISIC_0025583,98,77,483,398
ISIC_0025584,84,56,480,410
ISIC_0025585,134,108,429,391
ISIC_0025586,152,96,405,316
ISIC_0025587,155,108,405,321
ISIC_0025588,96,63,445,412
ISIC_0025589,220,155,363,295
ISIC_0025590,84,59,488,401
ISIC_0025591,115,28,497,391
ISIC_0025592,244,178,335,277
ISIC_0025593,75,26,527,441
ISIC_0025594,124,75,480,387
ISIC_0025595,136,84,441,394
ISIC_0025596,166,138,347,314
ISIC_0025597,164,91,438,330
ISIC_0025598,141,101,471,361
ISIC_0025599,183,148,370,319
ISIC_0025600,213,155,359,305
ISIC_0025601,162,103,443,352
ISIC_0025602,157,94,391,330
ISIC_0025603,89,63,485,408
ISIC_0025604,66,23,553,441
ISIC_0025605,141,94,445,384
ISIC_0025606,166,94,424,345
ISIC_0025607,129,77,445,403
ISIC_0025608,127,112,441,361
ISIC_0025609,169,101,471,389
ISIC_0025610,258,178,335,258
ISIC_0025611,176,105,427,335
ISIC_0025612,202,138,356,286
ISIC_0025613,89,52,490,405
ISIC_0025614,101,73,438,415
ISIC_0025615,136,68,488,410
ISIC_0025616,105,38,469,394
ISIC_0025617,141,82,462,375
ISIC_0025618,171,73,438,396
ISIC_0025619,152,82,412,326
ISIC_0025620,129,89,469,387
ISIC_0025621,178,120,398,316
ISIC_0025622,209,131,380,295
ISIC_0025623,143,105,422,363
ISIC_0025624,56,14,525,452
ISIC_0025625,178,122,384,316
ISIC_0025626,141,98,422,330
ISIC_0025627,87,56,504,415
ISIC_0025628,239,145,403,307
ISIC_0025629,115,94,452,412
ISIC_0025630,176,131,401,330
ISIC_0025631,150,94,427,361
ISIC_0025632,138,59,443,345
ISIC_0025633,202,136,370,291
ISIC_0025634,188,127,403,319
ISIC_0025635,141,141,370,349
ISIC_0025636,28,14,537,445
ISIC_0025637,143,108,450,349
ISIC_0025638,258,180,370,300
ISIC_0025639,108,47,476,349
ISIC_0025640,246,192,415,338
ISIC_0025641,195,148,342,298
ISIC_0025642,152,89,412,354
ISIC_0025643,178,112,471,387
ISIC_0025644,162,101,424,328
ISIC_0025645,77,42,495,424
ISIC_0025646,143,70,476,345
ISIC_0025647,277,192,345,262
ISIC_0025648,110,66,448,387
ISIC_0025649,122,33,492,429
ISIC_0025650,145,75,462,375
ISIC_0025651,96,49,492,394
ISIC_0025652,190,115,408,323
ISIC_0025653,239,185,323,272
ISIC_0025654,110,49,532,429
ISIC_0025655,129,89,466,370
ISIC_0025656,110,61,452,401
ISIC_0025657,248,176,347,272
ISIC_0025658,94,40,530,405
ISIC_0025659,82,66,462,405
ISIC_0025660,108,96,448,427
ISIC_0025661,192,131,377,323
ISIC_0025662,162,108,398,342
ISIC_0025663,59,42,513,405
ISIC_0025664,136,101,441,356
ISIC_0025665,178,87,434,361
ISIC_0025666,77,77,476,403
ISIC_0025667,124,61,450,361
ISIC_0025668,164,70,429,356
ISIC_0025669,73,9,530,427
ISIC_0025670,122,80,490,359
ISIC_0025671,138,45,436,408
ISIC_0025672,227,164,359,291
ISIC_0025673,159,87,450,370
ISIC_0025674,166,94,443,368
ISIC_0025675,157,115,368,319
ISIC_0025676,105,38,466,408
ISIC_0025677,183,157,380,356
ISIC_0025678,75,47,488,405
ISIC_0025679,155,101,452,384
ISIC_0025680,166,138,373,335
ISIC_0025681,150,91,464,349
ISIC_0025682,143,89,415,349
ISIC_0025683,206,112,427,352
ISIC_0025684,258,192,394,328
ISIC_0025685,63,16,530,434
ISIC_0025686,96,54,471,415
ISIC_0025687,141,98,438,370
ISIC_0025688,218,127,466,338
ISIC_0025689,204,141,370,307
ISIC_0025690,89,42,513,415
ISIC_0025691,241,185,345,284
ISIC_0025692,150,82,427,347
ISIC_0025693,134,73,459,398
ISIC_0025694,169,87,403,309
ISIC_0025695,159,68,424,335
ISIC_0025696,136,61,450,394
ISIC_0025697,162,84,445,352
ISIC_0025698,52,12,551,452
ISIC_0025699,171,112,429,349
ISIC_0025700,134,91,450,384
ISIC_0025701,197,127,438,330
ISIC_0025702,260,199,314,262
ISIC_0025703,134,66,476,408
ISIC_0025704,206,164,380,349
ISIC_0025705,96,45,523,412
ISIC_0025706,89,47,492,410
ISIC_0025707,122,63,436,352
ISIC_0025708,56,89,504,380
ISIC_0025709,124,84,450,389
ISIC_0025710,89,89,492,396
ISIC_0025711,124,110,459,352
ISIC_0025712,117,45,469,401
ISIC_0025713,225,173,359,309
ISIC_0025714,115,75,478,417
ISIC_0025715,209,108,438,312
ISIC_0025716,38,14,480,401
ISIC_0025717,91,21,518,427
ISIC_0025718,241,166,347,281
ISIC_0025719,145,75,450,384
ISIC_0025720,87,21,473,408
ISIC_0025721,152,59,464,398
ISIC_0025722,117,68,450,359
ISIC_0025723,110,47,455,422
ISIC_0025724,204,152,361,300
ISIC_0025725,117,70,457,403
ISIC_0025726,98,80,417,415
ISIC_0025727,171,120,377,307
ISIC_0025728,166,98,431,340
ISIC_0025729,127,68,452,363
ISIC_0025730,237,159,354,272
ISIC_0025731,176,112,408,323
ISIC_0025732,115,77,488,396
ISIC_0025733,143,54,464,396
ISIC_0025734,70,14,513,438
ISIC_0025735,262,188,373,291
ISIC_0025736,213,141,408,321
ISIC_0025737,143,82,424,359
ISIC_0025738,122,66,480,405
ISIC_0025739,98,42,485,391
ISIC_0025740,49,0,532,450
ISIC_0025741,150,73,412,373
ISIC_0025742,80,7,502,403
ISIC_0025743,141,108,398,352
ISIC_0025744,80,59,483,375
ISIC_0025745,211,98,420,328
ISIC_0025746,192,115,382,345
ISIC_0025747,183,129,405,326
ISIC_0025748,143,82,455,391
ISIC_0025749,129,70,434,375
ISIC_0025750,115,68,476,368
ISIC_0025751,145,103,438,352
ISIC_0025752,148,33,443,380
ISIC_0025753,195,129,410,314
ISIC_0025754,159,49,434,323
ISIC_0025755,89,84,490,387
ISIC_0025756,117,40,452,398
ISIC_0025757,117,59,476,429
ISIC_0025758,148,103,377,321
ISIC_0025759,169,101,427,373
ISIC_0025760,120,110,443,403
ISIC_0025761,169,134,415,340
ISIC_0025762,115,66,492,391
ISIC_0025763,220,136,391,284
ISIC_0025764,143,103,450,387
ISIC_0025765,49,16,516,434
ISIC_0025766,148,84,429,389
ISIC_0025767,251,164,363,284
ISIC_0025768,145,61,441,338
ISIC_0025769,267,195,345,272
ISIC_0025770,180,157,366,333
ISIC_0025771,120,66,495,382
ISIC_0025772,150,61,417,359
ISIC_0025773,98,45,483,417
ISIC_0025774,148,94,431,335
ISIC_0025775,145,35,441,349
ISIC_0025776,171,105,436,342
ISIC_0025777,145,101,427,328
ISIC_0025778,199,112,412,330
ISIC_0025779,192,124,401,335
ISIC_0025780,91,68,490,389
ISIC_0025781,176,120,403,323
ISIC_0025782,40,33,523,408
ISIC_0025783,96,68,520,396
ISIC_0025784,155,122,405,342
ISIC_0025785,98,40,495,417
ISIC_0025786,260,190,338,270
ISIC_0025787,218,122,417,319
ISIC_0025788,70,19,537,436
ISIC_0025789,188,141,373,316
ISIC_0025790,124,73,469,384
ISIC_0025791,216,134,373,277
ISIC_0025792,211,110,377,265
ISIC_0025793,251,180,363,291
ISIC_0025794,54,23,541,408
ISIC_0025795,178,129,382,312
ISIC_0025796,91,59,495,427
ISIC_0025797,148,77,445,387
ISIC_0025798,150,89,469,363
ISIC_0025799,145,66,443,373
ISIC_0025800,66,40,525,443
ISIC_0025801,110,54,471,420
ISIC_0025802,188,96,471,373
ISIC_0025803,152,115,424,356
ISIC_0025804,148,73,471,403
ISIC_0025805,115,103,441,387
ISIC_0025806,131,75,469,396
ISIC_0025807,246,188,312,262
ISIC_0025808,188,112,434,370
ISIC_0025809,258,173,354,281
ISIC_0025810,103,94,455,405
ISIC_0025811,84,52,492,398
ISIC_0025812,223,169,361,302
ISIC_0025813,117,52,464,377
ISIC_0025814,91,84,485,389
ISIC_0025815,124,45,459,380
ISIC_0025816,270,197,326,258
ISIC_0025817,162,82,420,321
ISIC_0025818,180,124,436,345
ISIC_0025819,136,87,448,366
ISIC_0025820,89,23,518,394
ISIC_0025821,206,66,415,295
ISIC_0025822,96,33,495,427
ISIC_0025823,112,52,490,380
ISIC_0025824,206,145,377,312
ISIC_0025825,162,108,457,368
ISIC_0025826,169,127,387,309
ISIC_0025827,96,66,534,438
ISIC_0025828,117,73,420,354
ISIC_0025829,103,45,509,408
ISIC_0025830,103,54,480,403
ISIC_0025831,209,134,405,321
ISIC_0025832,105,54,490,389
ISIC_0025833,164,136,455,401
ISIC_0025834,145,84,429,342
ISIC_0025835,190,124,405,314
ISIC_0025836,131,63,459,403
ISIC_0025837,197,124,377,316
ISIC_0025838,68,33,532,422
ISIC_0025839,159,68,478,363
ISIC_0025840,183,96,424,326
ISIC_0025841,110,63,459,398
ISIC_0025842,122,54,497,412
ISIC_0025843,94,45,488,403
ISIC_0025844,131,45,513,410
ISIC_0025845,141,77,469,387
ISIC_0025846,188,136,410,328
ISIC_0025847,234,171,363,300
ISIC_0025848,52,0,562,455
ISIC_0025849,127,56,452,391
ISIC_0025850,244,159,342,258
ISIC_0025851,94,35,485,417
ISIC_0025852,38,16,537,434
ISIC_0025853,115,70,469,389
ISIC_0025854,173,108,420,370
ISIC_0025855,171,120,405,354
ISIC_0025856,248,112,459,323
ISIC_0025857,178,77,417,326
ISIC_0025858,124,66,448,349
ISIC_0025859,141,70,448,391
ISIC_0025860,180,136,462,366
ISIC_0025861,143,73,441,401
ISIC_0025862,197,82,434,326
ISIC_0025863,157,98,459,342
ISIC_0025864,150,110,457,387
ISIC_0025865,169,103,450,354
ISIC_0025866,206,159,389,326
ISIC_0025867,124,80,427,373
ISIC_0025868,180,84,478,356
ISIC_0025869,131,89,448,380
ISIC_0025870,188,115,380,319
ISIC_0025871,197,134,382,319
ISIC_0025872,105,35,490,424
ISIC_0025873,220,145,452,340
ISIC_0025874,115,42,464,405
ISIC_0025875,127,87,466,387
ISIC_0025876,129,40,448,396
ISIC_0025877,164,103,396,333
ISIC_0025878,145,96,452,382
ISIC_0025879,49,21,506,415
ISIC_0025880,42,-12,562,441
ISIC_0025881,232,138,387,300
ISIC_0025882,108,54,488,391
ISIC_0025883,120,52,492,405
ISIC_0025884,141,47,429,330
ISIC_0025885,63,26,537,405
ISIC_0025886,96,35,483,412
ISIC_0025887,49,12,530,427
ISIC_0025888,143,117,429,380
ISIC_0025889,101,30,495,422
ISIC_0025890,155,75,490,417
ISIC_0025891,213,148,373,291
ISIC_0025892,213,155,382,312
ISIC_0025893,127,35,509,436
ISIC_0025894,188,134,323,274
ISIC_0025895,87,61,455,403
ISIC_0025896,157,68,438,361
ISIC_0025897,145,101,441,370
ISIC_0025898,197,124,410,309
ISIC_0025899,173,87,480,359
ISIC_0025900,157,84,427,352
ISIC_0025901,173,80,478,380
